"";"volumeInfo.title";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.subtitle";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"418";"Et puis encore... que sais-je ?";"Jean AMADOU";"Robert Laffont";"2011-03-03";"Jean Amadou moque - gentiment parfois, avec efficacité toujours - les absurdités, les cocasseries et les travers de la vie des Français. Quand certains associent le scepticisme à l'âge et à la triste raison, Jean Amadou, lui, le tire vers une incorrigible ? et irrésistible ? ironie, se plaisant à donner son avis quand on ne le lui demande pas, et à nous empêcher de penser en rond sans jamais nous donner de leçons. ""Alors que l'historien élabore une vaste fresque, le chroniqueur, lui, esquisse un croquis furtif, instantané d'un fait qui a attiré son attention. Le moraliste, le pamphlétaire ou l'expert ont une tâche facile. Autrement difficile est l'ambition de celui qui veut faire sourire, tâcheron acharné à dérider ses contemporains en commentant des événements qui, au mieux, leur sont indifférents, et au pire les ennuient. On hésite pour la définir entre la fatuité et l'inconscience, l'une et l'autre n'étant d'ailleurs pas incompatibles.""Après ""De quoi j'me mêle!"" (prix Rabelais en 1998), ""Vous n'êtes pas obligés de me croire!"" (prix Antoine-Blondin en 1999), ""Je m'en souviendrai de ce siècle!"", ""Journal d'un bouffon"", ""Et puis encore... que sais-je?"" vient clore une série de recueils de chroniques dont le succès n'a cessé de se confirmer...";233;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.2.1.0.preview.3";"fr";"http://books.google.fr/books?id=uAA5N0P9Z1gC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=418&source=gbs_api";"https://play.google.com/store/books/details?id=uAA5N0P9Z1gC&source=gbs_api";"https://market.android.com/details?id=book-uAA5N0P9Z1gC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=uAA5N0P9Z1gC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=uAA5N0P9Z1gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"419";"Petit livre de - Tu connais pas la dernière ? n° 2";"François JOUFFA";"First";"2012-12-20";"Retrouvez les meilleures blagues de Tu connais pas la dernière ! Des histoires drôles comme on les aime pour animer vos soirées entre amis et faire hurler de rire vos collègues au bureau !";160;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.5.4.0.preview.3";"fr";"http://books.google.fr/books?id=KFObF-bMm6YC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=419&source=gbs_api";"https://play.google.com/store/books/details?id=KFObF-bMm6YC&source=gbs_api";"https://market.android.com/details?id=book-KFObF-bMm6YC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=KFObF-bMm6YC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=KFObF-bMm6YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"420";"Cahiers numéro 21";"Jean Giraudoux";"Grasset";"1993-01-13";"Le vingt-et-unième volume des Cahiers de l'écrivain et dramaturge français: Figures juives chez Jean Giraudoux";238;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=L_zXWtvtCEIC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=420&source=gbs_api";"https://play.google.com/store/books/details?id=L_zXWtvtCEIC&source=gbs_api";"https://market.android.com/details?id=book-L_zXWtvtCEIC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=L_zXWtvtCEIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=L_zXWtvtCEIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"421";"Macchab Academy";"Patrice Dard";"Fayard";"2007-10-17";"Tu connaissais déjà la Star Academy ? Voilà que ton San-Antonio t'invente Macchab Academy, un reality show vachement drôle... sauf pour les participants à l'émission ! Figure-toi qu'ils se font trucider les uns après les autres, de façon rigolote mais effroyablement cruelle. A commencer par le présentateur, tu sais ? ta vedette préférée du petit écran... Alors, tous en scène, Béru, Pinaud, Berthe et les autres, pour traquer avec moi un sacré tueur en série... télévisée ! San-Antonio";280;"BOOK";"Fiction";"NOT_MATURE";TRUE;"2.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=ygAJMopef2UC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=421&source=gbs_api";"https://play.google.com/store/books/details?id=ygAJMopef2UC&source=gbs_api";"https://market.android.com/details?id=book-ygAJMopef2UC";NA;NA;"Les nouvelles aventures de San-Antonio";TRUE;TRUE;"http://books.google.com/books/content?id=ygAJMopef2UC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=ygAJMopef2UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"422";"Je suis parisien... mais je me soigne !";"Pierre Antilogus";"Parigramme";"2012-10-31";"Quand on y réfléchit – et, à Paris, c'est une chose qu'on sait faire – ce ne sont pas les sujets d'inquiétude qui manquent dans la Ville lumière. Ni même les véritables phobies. Que ceux qui n'ont jamais suffoqué à l'approche menaçante d'un pigeon ou à la vue d'une répugnante colonie de blattes lèvent le doigt. Mais, par un miraculeux équilibre, la capitale offre autant de remèdes qu'elle suscite de troubles : à chaque névrose, sa cure salvatrice. Dans les pages précieuses de ce guide attendu par tous les phobiques (et tous ceux qui comptent le devenir), l'auteur décrit avec soin tout ce qui fait peur à Paris et tout ce qui guérit de la peur. L'acrophobe (peur extrême des hauteurs), se soignera ainsi par innoculation progressive du stress en gravissant d'abord la Butte aux Cailles (61 mètres), puis Montsouris (78 mètres), puis les Buttes-Chaumont... L'apopathodiaphulatophobe (angoisse de la constipation) absorbera avec profit les raviolis chinois de l'avenue de Choisy, les hamburgers congelés-décongelés-recongelés du Quartier latin, les currys du passage Brady... et leur feu d'artifice de bactéries dysentriques. Il ne négligera pas non plus les nourritures de l'esprit et les vrais lavements que promettent le théâtre subventionné et les films d'auteur. L'arénaphobe (peur du sable) dirigera courageusement ses pas vers Paris Plages pour croquer à belles dents dans un sandwich thérapeutique dont il appréciera la texture croustillante à base de grains de sable craquant sous la dent...";132;"BOOK";"Fiction";"NOT_MATURE";FALSE;"2.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=CJ7N6NBsJqYC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=422&source=gbs_api";"https://play.google.com/store/books/details?id=CJ7N6NBsJqYC&source=gbs_api";"https://market.android.com/details?id=book-CJ7N6NBsJqYC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=CJ7N6NBsJqYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=CJ7N6NBsJqYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"423";"Le sourire du clown - troisième tome";"Luc Brunschwig,Brunschwig";"Izneo";"2012-05-21T00:00:00+02:00";"Le calme est revenu dans la cité des Hauts-Vents. Mieux que ça, le quartier est en liesse. Mourad El Djaout, le jeune bodybuilder, est devenu champion de l’Est de la France. Un événement inédit pour les Hauts-Vents plus habitués à faire la une des journaux pour ses crimes et ses voitures incendiées. Le quartier décide de fêter l’événement en grande pompe sous le regard bienveillant du père Desternod et les caméras de la télévision régionale, trop heureux de montrer les changements spectaculaires intervenus dans la cité en quelques semaines à peine. Tout va donc pour le mieux dans le meilleur des mondes. En apparence tout du moins. Car tout le monde ne partage pas le bonheur général. José, le journaliste qui vit aux Hauts-Vents, mène secrètement une enquête sur Emilio, l’homme de confiance du père Desternod. Et Djin, le jeune clown muet, peut enfin s’expliquer avec sa mère, tout juste sortie de prison, sur l’assassinat de Grocko, 10 ans plus tôt.";72;"BOOK";"Comics & Graphic Novels";"NOT_MATURE";FALSE;"1.27.25.0.preview.2";"fr";"http://books.google.fr/books?id=j-EI8XJ3CFgC&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=423&source=gbs_api";"http://books.google.fr/books?id=j-EI8XJ3CFgC&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_sourire_du_clown_troisi%C3%A8me_tome.html?hl=&id=j-EI8XJ3CFgC";NA;NA;NA;TRUE;FALSE;"http://books.google.com/books/content?id=j-EI8XJ3CFgC&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=j-EI8XJ3CFgC&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"424";"ACHES";"CVA";"Estrange Reality";"2011-07-21";"Estrange ACHS est un espion, un mercenaire, mais... Il est passablement ennuyé par le boulot qu'il est obligé d'honorer. Pris dans le piège de la routine journalière : l'entraînement des unités de la Légion étrangère en Guyane et les missions de sauvetage d'otages des griffes de ravisseurs - qu'ils soient au milieu du désert où dans les montagnes enneigées - sa vie bascule quand un étonnant rêve lui rappelle de l'existence d'une petite fille qu'il avait sauvée, par hasard, vingt ans plus tôt, au moment d'un crash d'avion. Pourquoi se souvenir de cela ? Pourquoi maintenant ? Sur un coup de tête il décide partir et retrouver la trace d'Alma et la clé du rêve, mais ce qu'il découvre ne faisait pas partie de ses calculs. Une organisation étrangère infiltrée dans l'armée française, des expériences sur le génome humain qui aboutiront à la création d'une autre race et qui transformeront son ami, Tyrone, dans un chasseur invétéré le poursuivant lui comme tous ceux de sa race, car Estrange n'est pas un humain normal, mais un mutant ! Une mutation de novo provoquée par un virus, qui avait rétro-transcrit son génome d'ARN en ADN, et avait transformé ses ancêtres dans ce qu'ils sont aujourd'hui : des.Estrange ACHS is a spy, a mercenary, but ... He is quite annoyed with the job he is obliged to honor. Caught in the trap of the daily routine: the drive units of the Foreign Legion in French Guiana and the rescue of hostages from the clutches of kidnappers - no matter where they are : in the middle of the desert in the snowy mountains of - , his life changed when an amazing dream reminds him of the existence of a little girl he had saved, by chance, twenty years earlier, when a plane crash. Why remember this? Why now? On a whim he decided to leave and find Alma and the key of his dream, but what he discovered was not part of its speculations... A foreign organization infiltrated into the French army, experiments on the human genome that will result the creation of another race and that will transform his friend, Tyrone, in a hunter pursuing him as the inveterate all his race, because Estrange is not a normal human, but a mutant! A de novo mutation was caused by a retrovirus reverse transcriptase RNA into double-stranded DNA and his ancestors had transformed into what they are today : ...";444;"BOOK";"Fiction";"NOT_MATURE";FALSE;"2.5.4.0.preview.3";"en";"http://books.google.fr/books?id=6o_SaNUH9AgC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=424&source=gbs_api";"https://play.google.com/store/books/details?id=6o_SaNUH9AgC&source=gbs_api";"https://market.android.com/details?id=book-6o_SaNUH9AgC";NA;NA;"";TRUE;TRUE;"http://books.google.com/books/content?id=6o_SaNUH9AgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=6o_SaNUH9AgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"425";"Nuits irlandaises (Harlequin Audace)";"Kate Hoffmann";"Harlequin";"2008-04-01";"Nuits irlandaises, Kate Hoffmann Malgré l'insistance de sa grand-mère qui lui répète sans cesse que c'est en Irlande qu'elle trouvera l'homme de sa vie, Claire O'Connor n'y a jamais mis les pieds : qu'irait-elle faire dans ce pays lointain, pétri de vieilles légendes auxquelles elle ne croit pas ? Pourtant, lorsque son fiancé lui annonce qu'il la quitte, Claire décide, sur un coup de tête, de s'envoler pour la petite île irlandaise où sont nés ses ancêtres afin de s'y changer les idées. Mais lorsqu'elle y rencontre Will Donovan, le gérant de la seule auberge de l'île, elle a tout à coup le sentiment de se trouver prisonnière de l'étrange envoûtement irlandais dont lui parlait sa grand-mère. Car cet homme au regard sombre, à la carrure d'athlète et à la mâchoire carrée, fait aussitôt naître en elle les pensées les plus troublantes. Sauf que ce n'est pas d'amour que lui parlent ces pensées. Mais de sensualité, de corps à corps enfiévrés et de vertiges sans fin dans l'intimité de la nuit.";224;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.6.5.0.preview.3";"fr";"http://books.google.fr/books?id=VcDNZrdpqC4C&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=425&source=gbs_api";"https://play.google.com/store/books/details?id=VcDNZrdpqC4C&source=gbs_api";"https://market.android.com/details?id=book-VcDNZrdpqC4C";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=VcDNZrdpqC4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=VcDNZrdpqC4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"426";"Cahiers";"Jean Giraudoux";"Grasset";"2002-06-22";"Giraudoux chez les Renaud-Barrault. Trentième volume des Cahiers de Jean Giraudoux.";278;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=SzbkUllKZ88C&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=426&source=gbs_api";"https://play.google.com/store/books/details?id=SzbkUllKZ88C&source=gbs_api";"https://market.android.com/details?id=book-SzbkUllKZ88C";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=SzbkUllKZ88C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=SzbkUllKZ88C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"427";"Tartarin de Tarascon";"Alphonse Daudet";"Le Livre de Poche";"2011-12-12";"Édition enrichie (Préface, notes, dossier sur l'œuvre, chronologie et bibliographie) Héros de la petite ville de Tarascon, Tartarin ne rêve que d'aventure et de chasse au lion. Mais que l'Afrique est loin pour qui n'a jamais quitté sa maison ! L'intrépide chasseur s'embarque enfin : parviendra-t-il à débusquer un fauve du désert ? Personnage burlesque mais si attachant, Tartarin est le type même du Méridional hâbleur qui se dupe lui-même autant qu'il dupe les autres. Où se rejoignent cocasserie et vérité, mais « une vérité d'outre-Loire qui enfle, exagère, ne ment jamais, et tarasconne tout le temps ». Sans jamais se départir d'une réelle tendresse pour son personnage, Daudet a déployé dans Tartarin de Tarascon toutes les ressources de sa verve et de son ironie, créant ainsi l'un des plus grands types comiques de la littérature française. Edition de Marie-Ange Voisin-Fougère.";192;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=fFn4T_AtOEkC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=427&source=gbs_api";"https://play.google.com/store/books/details?id=fFn4T_AtOEkC&source=gbs_api";"https://market.android.com/details?id=book-fFn4T_AtOEkC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=fFn4T_AtOEkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=fFn4T_AtOEkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"428";"L'alphabet de l'amour";"S. Dodémont";"Gremese Editore";"1996";NA;64;"BOOK";"Fiction";"MATURE";FALSE;"1.1.1.0.preview.1";"fr";"http://books.google.fr/books?id=FCXieSYYBNYC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=428&source=gbs_api";"http://books.google.fr/books?id=FCXieSYYBNYC&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_alphabet_de_l_amour.html?hl=&id=FCXieSYYBNYC";NA;NA;"";FALSE;TRUE;"http://books.google.com/books/content?id=FCXieSYYBNYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=FCXieSYYBNYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"429";"C'est pour rire vol 3 : Ca déconne un max !";"Claude Mocchi";"Ixelles Editions";"2010-05-26";"J’adore être pris en flagrant délire ! disait Raymond Devos. Vous aussi vous aimez les franches rigolades ? Et vous voulez connaître les dernières blagues à la mode ? Alors, ne manquez pas ce nouvel opus de C’est pour rire : Ca déconne un max ! Pour vos soirées entre amis ou en famille, c’est la détente garantie ! A part votre ado – qui décidément ne comprend rien à rien ! – tout le monde devrait bien se poiler. Avec ""C’est pour rire, ça déconne un max !"", plus de 1000 histoires drôles et des dizaines d’illustrations humoristiques, un best of de ce qui se fait de mieux en matière de blagues, blondes, sport, hommes/femmes, médecine, animaux, boulot, actu, religions, inclassables, etc. A propos de l'auteur Claude Mocchi a réuni dans ce recueil les meilleures histoires drôles du moment. Un livre publié par Ixelles éditions Retrouvez-nous sur www.ixelles-editions.com Contactez-nous à l'adresse contact@ixelles-editions.com";400;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.6.6.0.preview.3";"fr";"http://books.google.fr/books?id=55gWB0rDnCQC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=429&source=gbs_api";"https://play.google.com/store/books/details?id=55gWB0rDnCQC&source=gbs_api";"https://market.android.com/details?id=book-55gWB0rDnCQC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=55gWB0rDnCQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=55gWB0rDnCQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"430";"Un Noël très sexy 1, Amanda";"Janelle Denison";"Harlequin";"2010-12-01";"Noël oblige, pas moyen pour Amanda, Cathy Ann et Tatiana d’échapper au traditionnel échange de cadeaux entre collègues. Mais, c’est la règle, la personne qui reçoit le présent ne doit jamais savoir qui le lui a fait : une occasion en or de pimenter un peu les fêtes de fin d’année ! Aussi Amanda se décide-t-elle à assortir son cadeau à Christian Miller d’un message particulièrement audacieux, sûre que cet homme qui la fait fantasmer depuis des mois ne saura jamais que le présent vient d’elle. Mais peut-on vraiment prévoir ce que la magie de Noël nous réserve ?";75;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=0o7N-Fzdmr0C&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=430&source=gbs_api";"http://books.google.fr/books?id=0o7N-Fzdmr0C&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Un_No%C3%ABl_tr%C3%A8s_sexy_1_Amanda.html?hl=&id=0o7N-Fzdmr0C";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=0o7N-Fzdmr0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=0o7N-Fzdmr0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"431";"Angle Mort numéro 2";"Benjamin Rosenbaum,André Ourednik,Adam-Troy Castro,David Calvo";"Angle Mort";"2011-02-01";"Le collectif Angle Mort est composé d’éditeurs, d’écrivains, de traducteurs et de scientifiques partageant une même conception de la science-fiction ; celle d’une méthode d’exploration de soi et de notre environnement. La revue numérique Angle Mort publie des nouvelles contemporaines, françaises ou traduites de l’anglais, qui font la science-fiction d’aujourd’hui, offrent un nouveau regard sur le monde et – c'est notre conviction – nous permet de mieux préparer demain. Pour ce numéro 2, retrouvez 4 récits de science-fiction inédits écrits par des auteurs contemporains ainsi que les interviews des contributeurs.";NA;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.2.2.0.preview.3";"fr";"http://books.google.fr/books?id=kLTgDAAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=431&source=gbs_api";"https://play.google.com/store/books/details?id=kLTgDAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-kLTgDAAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=kLTgDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=kLTgDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"432";"Une nuit de désir (Harlequin Audace)";"Samantha Hunter";"Harlequin";"2008-03-01";"Une nuit de désir, Samatha Hunter Lauren se regarda dans le grand miroir en pied de la chambre du motel. Elle avait bien fait d'acheter ces sous-vêtements de dentelle noire, qui la mettaient superbement en valeur. L'image du séduisant inconnu en smoking qu'elle avait pris en stop un peu plus tôt, et qui l'avait invitée à le rejoindre dans la chambre voisine, s'imposa soudain à son esprit. La main posée sur sa hanche dans un geste très suggestif, elle adressa un sourire mutin à la femme sexy et désirable qui se reflétait dans la glace. Et si, pour une fois, elle oubliait sa timidité et laissait libre cours à ses fantasmes ? Après tout, elle ne reverrait jamais cet homme...";224;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=HAockOi1ddMC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=432&source=gbs_api";"http://books.google.fr/books?id=HAockOi1ddMC&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Une_nuit_de_d%C3%A9sir_Harlequin_Audace.html?hl=&id=HAockOi1ddMC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=HAockOi1ddMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=HAockOi1ddMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"433";"Le récit d'une terreur passagère";"Charles Dionne";"Les Éditions Numeriklivres";"2010-10-14";"« J’étais plongé dans un lourd sommeil qui m’entraînait peu à peu vers ses abysses lorsque, de l’obscurité, traversa un cri, appelant mon nom, qui grinça sur tous les murs et toutes les fenêtres. Ce cri traversa mon corps d’un long frisson et retint ma respiration. » Lorsqu'il perd complètement son inspiration, un auteur décide de se retirer des quatre murs de l'appartement qui le rend malade. Le voyage qu’il entreprend lui ramène certains moments de son enfance et la nature dans laquelle il s’enfonce lui rappelle celle autour de laquelle il a grandi. Entre les arbres, il s’installe et se crée une ellipse temporaire. Mais la retraite qu'il prévoyait paisible l'oblige à confronter des coins obscurs sur lesquels il ne croyait pas avoir de pouvoir. Devrait-on seulement baliser l’image de la peur à un couteau de cuisine brandi dans les airs, devant un rideau de douche et sur un fond de musique angoissante ? Ou d’un enfant qui court dans un labyrinthe de verdure en pleine nuit avec, à ses trousses, la démence d’un père possédé ? Ce sont certes des images fortes, voire cultes, fabriquées avec soin par les grands maîtres de l’épouvante. Mais ces images ne peuvent à elles seules résumer la peur, tant celle-ci peut se présenter sous des visages bien différents. D’ailleurs, ne faudrait-il pas faire la différence entre les peurs transmises par la pensée collective et celles générées par notre pensée intime ? Lorsque l'inquiétude mène au frisson et que l'indicible apporte l'effroi à celui qui choisit sciemment l'éloignement, nulle complainte ne saurait le sauver, sinon lui-même. Vivez un rêve éveillé, un songe tourmenté avec ce récit d’une terreur passagère. À propos de l’auteur Charles Dionne est un auteur québécois. Le récit d’une terreur passagère est son premier roman. Parallèlement à ses études en littérature à Montréal, il travaille sur différents projets de recherche sur la littérature québécoise et française.";282;"BOOK";"Fiction";"NOT_MATURE";FALSE;"0.1.0.0.preview.1";"fr";"http://books.google.fr/books?id=GSn0tmJFIeYC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=433&source=gbs_api";"http://books.google.fr/books?id=GSn0tmJFIeYC&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_r%C3%A9cit_d_une_terreur_passag%C3%A8re.html?hl=&id=GSn0tmJFIeYC";NA;NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=GSn0tmJFIeYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=GSn0tmJFIeYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"434";"Un Noël très sexy 2, Cathy";"Isabel Sharpe";"Harlequin";"2010-12-01";"Noël oblige, pas moyen pour Amanda, Cathy Ann et Tatiana d’échapper au traditionnel échange de cadeaux entre collègues. Mais, c’est la règle, la personne qui reçoit le présent ne doit jamais savoir qui le lui a fait : une occasion en or de pimenter un peu les fêtes de fin d’année ! Cathy Ann est certaine de savoir qui lui a choisi le magnifique ensemble de lingerie qui l’attendait sous le sapin, et elle meurt d’impatience de l’étrenner avec lui. Mais peut-on vraiment prévoir ce que la magie de Noël nous réserve ?";75;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=GDk9Hx9OGk8C&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=434&source=gbs_api";"http://books.google.fr/books?id=GDk9Hx9OGk8C&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Un_No%C3%ABl_tr%C3%A8s_sexy_2_Cathy.html?hl=&id=GDk9Hx9OGk8C";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=GDk9Hx9OGk8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=GDk9Hx9OGk8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
