"";"volumeInfo.title";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"391";"Histoire de l'agriculture en Oisans";NA;"2010";NA;79;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=ij1LtwAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=391&source=gbs_api";"http://books.google.fr/books?id=ij1LtwAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Histoire_de_l_agriculture_en_Oisans.html?hl=&id=ij1LtwAACAAJ";"Haute Romanche et pays faranchin";"Jacky Girel,Fabien Quétier,Alain Bignon,Serge Aubert";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"392";"La Production végétale";NA;"1987";NA;NA;"BOOK";"Agricultural ecology";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=3NU6tAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=392&source=gbs_api";"http://books.google.fr/books?id=3NU6tAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_Production_v%C3%A9g%C3%A9tale.html?hl=&id=3NU6tAEACAAJ";NA;"Michel Vilain";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"393";"Wydawnictwa Ministerstwa Rolnictwa i Dóbr Panstwowych";NA;"1924";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"pl";"http://books.google.fr/books?id=TUoMtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=393&source=gbs_api";"http://books.google.fr/books?id=TUoMtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Wydawnictwa_Ministerstwa_Rolnictwa_i_D%C3%B3.html?hl=&id=TUoMtAEACAAJ";"Monografje";"Poland. Ministerstwo Rolnictwa i Dóbr Panstwowych,Poland. Ministerstwo Rolnictwa";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"394";"Manuel de sciences économiques et humaines";NA;"1980";NA;373;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=DOyJGAAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=394&source=gbs_api";"http://books.google.fr/books?id=DOyJGAAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Manuel_de_sciences_%C3%A9conomiques_et_humai.html?hl=&id=DOyJGAAACAAJ";NA;"Jean Tournier,Michelle Ponchon";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"395";"Canada-Nova Scotia Transitional Funding Contribution Agreement for 2002";NA;"2002";NA;11;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=TKkAtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=395&source=gbs_api";"http://books.google.fr/books?id=TKkAtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Canada_Nova_Scotia_Transitional_Funding.html?hl=&id=TKkAtAEACAAJ";NA;"Canada. Dept. of Agriculture and Agri-Food";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"396";"Les hautes terres du Massif Central";NA;"1962";NA;340;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=LHttQgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=396&source=gbs_api";"http://books.google.fr/books?id=LHttQgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_hautes_terres_du_Massif_Central.html?hl=&id=LHttQgAACAAJ";"tradition paysanne et économie agricole";"André Fel";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"397";"Bruxelles au XIXe siècle";NA;"1979";NA;552;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=yzmrswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=397&source=gbs_api";"http://books.google.fr/books?id=yzmrswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Bruxelles_au_XIXe_si%C3%A8cle.html?hl=&id=yzmrswEACAAJ";"berceau d'un flamingantisme démocratique, 1840-1873";"Eliane Gubin,Michel de Waha";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"398";"L'Aubrac: ptie. 1-2. Ethnologie contemporaine I-V";NA;NA;NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=oL6ItAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=398&source=gbs_api";"http://books.google.fr/books?id=oL6ItAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_Aubrac_ptie_1_2_Ethnologie_contemporai.html?hl=&id=oL6ItAEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"399";"Organisation, règlement et programme, rapports et travaux préliminaires";NA;"1900";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=agtVswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=399&source=gbs_api";"http://books.google.fr/books?id=agtVswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Organisation_r%C3%A8glement_et_programme_rap.html?hl=&id=agtVswEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"400";"Histoire des paysans. 1. Le servage";NA;"1886";NA;467;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=66k7swEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=400&source=gbs_api";"http://books.google.fr/books?id=66k7swEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Histoire_des_paysans_1_Le_servage.html?hl=&id=66k7swEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"401";"Les systèmes pastoraux sahéliens";NA;"1977";NA;493;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=nSyjmgEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=401&source=gbs_api";"http://books.google.fr/books?id=nSyjmgEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_syst%C3%A8mes_pastoraux_sah%C3%A9liens.html?hl=&id=nSyjmgEACAAJ";"données socio-démographiques de base en vue de la conservation et de la mise en valeur des parcours arides et semi-arides : avec le concours du Fonds des Nations Unies pur pour less activites de Population";"Food and Agriculture Organization of the United Nations";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"402";"Prairies artificielles, ou, Moyens de perfectionner l'agriculture dans toutes les provinces de France";NA;"1762";NA;330;"BOOK";"Agricultural innovations";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=iRBwswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=402&source=gbs_api";"http://books.google.fr/books?id=iRBwswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Prairies_artificielles_ou_Moyens_de_perf.html?hl=&id=iRBwswEACAAJ";"surtout en Champagne, par l'entretien & le renouvellement de l'engrais";"M. de La Salle de l'Etang (Simon Philibert)";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"403";"Publications. Serie scientifique";NA;"1935";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=3B_oswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=403&source=gbs_api";"http://books.google.fr/books?id=3B_oswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Publications_Serie_scientifique.html?hl=&id=3B_oswEACAAJ";NA;"Institut national pour l'Etude agronomique du Congo Belge, Brussels";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"404";"Agriculture: Saskatchewan";NA;"1987";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=LDe8tAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=404&source=gbs_api";"http://books.google.fr/books?id=LDe8tAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agriculture_Saskatchewan.html?hl=&id=LDe8tAEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"405";"World of Farming";"Farming Communication";"1992";NA;191;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=wONpPQAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=405&source=gbs_api";"http://books.google.fr/books?id=wONpPQAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/World_of_Farming.html?hl=&id=wONpPQAACAAJ";"";"Frédéric Thomas";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"406";"Les conventions collectives de travail en Union soviétique";NA;"1956";NA;172;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=IRtuswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=406&source=gbs_api";"http://books.google.fr/books?id=IRtuswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_conventions_collectives_de_travail_e.html?hl=&id=IRtuswEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"407";"Population and Agriculture";NA;"1927";NA;299;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=GTHvswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=407&source=gbs_api";"http://books.google.fr/books?id=GTHvswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Population_and_Agriculture.html?hl=&id=GTHvswEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"408";"Économie rurale";NA;"1978";NA;NA;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=alp0tAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=408&source=gbs_api";"http://books.google.fr/books?id=alp0tAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/%C3%89conomie_rurale.html?hl=&id=alp0tAEACAAJ";NA;"Marc Terenci Varró";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"409";"L'agriculture en Canada";NA;"1900";NA;28;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=6WgZtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=409&source=gbs_api";"http://books.google.fr/books?id=6WgZtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_agriculture_en_Canada.html?hl=&id=6WgZtAEACAAJ";NA;"William Saunders";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"410";"Le colonat agricole européen au Congo belge, 1910-1960";NA;"1978*";NA;23;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=tBQCnwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=410&source=gbs_api";"http://books.google.fr/books?id=tBQCnwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_colonat_agricole_europ%C3%A9en_au_Congo_b.html?hl=&id=tBQCnwEACAAJ";"problèmes politiques et économiques";"Bogumil Jewsiewicki";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"411";"Les politiques agraires en Algérie";NA;"1981";NA;474;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Ju2YHAAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=411&source=gbs_api";"http://books.google.fr/books?id=Ju2YHAAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_politiques_agraires_en_Alg%C3%A9rie.html?hl=&id=Ju2YHAAACAAJ";"vers l'autonomie ou la dépendance?";"Slimane Bédrani,M. Bourenane,J. Molina";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"412";"La réforme agraire en Pologne";NA;"1929";NA;44;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=wsDMswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=412&source=gbs_api";"http://books.google.fr/books?id=wsDMswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_r%C3%A9forme_agraire_en_Pologne.html?hl=&id=wsDMswEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"413";"Agriculture: Data for Commercial Farms, Canada, Atlantic Provinces";NA;"1968";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=2JrZswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=413&source=gbs_api";"http://books.google.fr/books?id=2JrZswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agriculture_Data_for_Commercial_Farms_Ca.html?hl=&id=2JrZswEACAAJ";"Données Sur Les Fermes Commerciales, Canada, Provinces de L'Atlantique";"Canada. Dominion Bureau of Statistics";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"414";"Staatsidee und Wirtschaftsordnung im neuen Reich";NA;"1933";NA;74;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=oMYPvgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=414&source=gbs_api";"http://books.google.fr/books?id=oMYPvgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Staatsidee_und_Wirtschaftsordnung_im_neu.html?hl=&id=oMYPvgAACAAJ";"";"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"415";"Élémens de la Philosophie rurale";NA;"1767";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=_1iTswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=415&source=gbs_api";"http://books.google.fr/books?id=_1iTswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/%C3%89l%C3%A9mens_de_la_Philosophie_rurale.html?hl=&id=_1iTswEACAAJ";NA;"Victor de Riquetti marquis de Mirabeau";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"416";"Congres du perfectionnement de l'agriculture indigene, 30 juin-1 juillet 1931";NA;"1931";NA;121;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=sNdSvgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=416&source=gbs_api";"http://books.google.fr/books?id=sNdSvgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Congres_du_perfectionnement_de_l_agricul.html?hl=&id=sNdSvgAACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"417";"Mémento agricole Larousse";NA;"1923";NA;520;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=xtoEtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=417&source=gbs_api";"http://books.google.fr/books?id=xtoEtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/M%C3%A9mento_agricole_Larousse.html?hl=&id=xtoEtAEACAAJ";"agrologie, engrais, grande culture, jardin potager, arboriculture fruitière, viticulture, bétail, basse-cour, apiculture, lait, industries agricoles";"";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"418";"Les grands produits végétaux des colonies françaises";NA;"1915";NA;564;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.0.0.preview.0";"fr";"http://books.google.fr/books?id=cznDtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=418&source=gbs_api";"http://books.google.fr/books?id=cznDtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_grands_produits_v%C3%A9g%C3%A9taux_des_colon.html?hl=&id=cznDtAEACAAJ";"Etat actuel, avenir";"Émile Perrot";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"419";"Agricultural and Food Statistics";NA;"1962";NA;132;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=5LaAswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=419&source=gbs_api";"http://books.google.fr/books?id=5LaAswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agricultural_and_Food_Statistics.html?hl=&id=5LaAswEACAAJ";"";"Organisation for Economic Co-operation and Development";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"420";"Bepalingen, 1861-1862";NA;"1816";NA;18;"BOOK";"Agricultural education";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=ao1tswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=420&source=gbs_api";"http://books.google.fr/books?id=ao1tswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Bepalingen_1861_1862.html?hl=&id=ao1tswEACAAJ";"";"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"421";"L'anglais agricole en 1500 mots";NA;"1982";NA;79;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=EZPzAAAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=421&source=gbs_api";"http://books.google.fr/books?id=EZPzAAAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_anglais_agricole_en_1500_mots.html?hl=&id=EZPzAAAACAAJ";"CAPA, BEPA, BTAG, BTAO, BAC D', BTSA, formation continue";"Madeleine Hérault";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"422";"Quelques resultats inattendus de l'acclimatation en Nouvelle-Caledonie";NA;"1957";NA;324;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=hDWqnQEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=422&source=gbs_api";"http://books.google.fr/books?id=hDWqnQEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Quelques_resultats_inattendus_de_l_accli.html?hl=&id=hDWqnQEACAAJ";NA;"Jacques Barrau,Louis Devambez";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"423";"Agricultural Profile of Canada";NA;"1992";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=tV_qswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=423&source=gbs_api";"http://books.google.fr/books?id=tV_qswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agricultural_Profile_of_Canada.html?hl=&id=tV_qswEACAAJ";NA;"Statistics Canada";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"424";"Farm Mechanization";NA;"1959";NA;50;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=zrvHtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=424&source=gbs_api";"http://books.google.fr/books?id=zrvHtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Farm_Mechanization.html?hl=&id=zrvHtAEACAAJ";"";"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"425";"Problèmes agricoles";NA;NA;NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=GicftQEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=425&source=gbs_api";"http://books.google.fr/books?id=GicftQEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Probl%C3%A8mes_agricoles.html?hl=&id=GicftQEACAAJ";"Fasc";"Association amicale des anciens 'elèves de l'Institut National agronomique";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"426";"Atlante universale delle piante coltivate";NA;"1940";"Kulturpflanzen.";60;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=t4iFtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=426&source=gbs_api";"http://books.google.fr/books?id=t4iFtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Atlante_universale_delle_piante_coltivat.html?hl=&id=t4iFtAEACAAJ";"";"Otmar Widmer";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"427";"Agronomie et agronomes en France au France au XVIII siecle";NA;"1967";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=xguzswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=427&source=gbs_api";"http://books.google.fr/books?id=xguzswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agronomie_et_agronomes_en_France_au_Fran.html?hl=&id=xguzswEACAAJ";NA;"Bourde, André J.";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"428";"En suivant la Zaqqaqiya";NA;"1956";NA;170;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=QOExjgEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=428&source=gbs_api";"http://books.google.fr/books?id=QOExjgEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/En_suivant_la_Zaqq%C4%81q%C4%ABya.html?hl=&id=QOExjgEACAAJ";"traité de droit de Si Abdallah Guennoun";"";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"429";"Boletín Trimestral FAO de Estadísticas";NA;"1991";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.12.2.0.preview.0";"en";"http://books.google.fr/books?id=J4LtAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=429&source=gbs_api";"http://books.google.fr/books?id=J4LtAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Bolet%C3%ADn_Trimestral_FAO_de_Estad%C3%ADsticas.html?hl=&id=J4LtAAAAMAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"430";"Agriculture et vie rurale en Quercy au XIXe siècle";NA;"1982";NA;281;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=GAzZNAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=430&source=gbs_api";"http://books.google.fr/books?id=GAzZNAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agriculture_et_vie_rurale_en_Quercy_au_X.html?hl=&id=GAzZNAEACAAJ";"1789-1914";"Étienne Baux";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"431";"Problèmes de la terre en Grèce ancienne";NA;"1973";NA;330;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=vaPqtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=431&source=gbs_api";"http://books.google.fr/books?id=vaPqtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Probl%C3%A8mes_de_la_terre_en_Gr%C3%A8ce_ancienn.html?hl=&id=vaPqtAEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"432";"La terre les freres et l'argent";NA;"1987";NA;523;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=JORhmwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=432&source=gbs_api";"http://books.google.fr/books?id=JORhmwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_terre_les_freres_et_l_argent.html?hl=&id=JORhmwEACAAJ";"stratégie familiale et production agricole en Algérie depuis 1962";"Claudine Chaulet";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"433";"Agriculture and Climate Change";NA;"2005";NA;24;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=hyqMswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=433&source=gbs_api";"http://books.google.fr/books?id=hyqMswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agriculture_and_Climate_Change.html?hl=&id=hyqMswEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
