"","text","genre"
"424","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           « Le brouillard avait un goût de cendres, se dit l’inspecteur-chef Alan Banks en remontant le col de son imperméable. Il n’avait pas encore vu le cadavre mais déjà il ressentait intérieurement ce pincement familier qui accompagnait toujours la découverte d’un meurtre.Banks observa le corps. Depuis qu’il était en poste à Eastvale, jamais il n’avait été confronté à un crime de ce genre, bien qu’il ait vu pire à Londres, évidemment.La jeune fille, âgée de quinze ou seize ans à première vue, était allongée sur le dos dans les herbes hautes, derrière un énorme sépulcre de style victorien, sur lequel se dressait la statue d’un ange.Les yeux fixes de l’adolescente scrutaient le brouillard, ses longs cheveux blonds formaient comme une auréole autour de sa tête, et son visage était violacé. Elle avait une petite coupure près de l’œil gauche et un hématome dans le cou. Un filet de sang ressemblant à une grosse larme s’échappait de sa narine gauche.Elle paraissait si vulnérable, on l’avait agressée si sauvagement qu’il imaginait sa gêne à l’idée de se voir ainsi offerte aux regards. Mais elle était bien au-delà de la honte désormais. »Peter Robinson, né en 1950 dans le Yorkshire, a situé dans sa région natale la plupart des enquêtes menées par son héros, l’inspecteur divisionnaire Alan Banks.Intuitif et obstiné, riche d’une sagesse sans illusions, Banks possède au plus haut point ce don de sympathie, cette indulgente compassion qui sont l’apanage des grands détectives.      
    
  
  
  
  
  
  
  

  
  ","Policier"
"425","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           John Rebus parcourait la jungle de la ville, une jungle que les touristes ne voient jamais, trop occupés à mitrailler les temples dorés du passé. Edimbourg était une ville d’apparences ; le crime n’y était pas moins présent, tout juste plus difficile à repérer. Edimbourg était schizophrène, la ville de Jekyll et Hyde, bien entendu, mais aussi celle de Deacon Brodie, des manteaux de fourrure sans petite culotte, comme on disait à Glasgow. Mais c’était aussi une petite ville. Un avantage pour Rebus.Il traqua sa proie dans les bars à voyous, dans les lotissements où le chômage et l’héroïne tenaient lieu de blason, parce qu’il savait que quelqu’un d’aguerri saurait survivre dans cet anonymat. Jetant un coup d’œil à la ronde, il vit qu’il avait atterri au cœur du désespoir.       
    
  
  
  
  
  
  
  

  
  ","Policier"
"426","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Cela commença par une sensation de vacances. Quand Maigret descendit du train, la moitié de la gare d’Antibes était baignée d’un soleil si lumineux qu’on n’y voyait les gens s’agiter que comme des ombres. Des ombres portant chapeau de paille, pantalon blanc, raquette de tennis. L’air bourdonnait. Il y avait des palmiers, des cactus en bordure du quai, un pan de mer bleue au-delà de la lampisterie.Et tout de suite quelqu’un se précipita.Le commissaire Maigret, je pense ? Je vous reconnais grâce à une photo qui a paru dans les journaux… Inspecteur Boutigues… Boutigues ! Rien que ce nom-là avait l’air d’une farce ! Boutigues portait déjà les valises de Maigret, l’entraînait vers le souterrain. Il avait un complet gris perle, un œillet rouge à la boutonnière, des souliers à tiges de drap.C’est la première fois que vous venez à Antibes ?      
    
  
  
  
  
  
  
  

  
  ","Policier"
"427","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Hasard sur toute la ligne ! La veille, Maigret ne savait pas qu’il allait entreprendre un voyage. C’était pourtant la saison où Paris commençait à lui peser : un mois de mars épicé d’un avant-goût de printemps, avec un soleil clair, pointu, déjà tiède. Mme Maigret était en Alsace pour une quinzaine de jours, auprès de sa sœur qui attendait un bébé. Or, le mercredi matin, le commissaire recevait une lettre d’un collègue de la Police Judiciaire qui avait pris sa retraite deux ans plus tôt et qui s’était installé en Dordogne. … Surtout, si un bon vent t’amène dans la région, ne manque pas de venir passer quelques jours chez moi. J’ai une vieille servante qui n’est contente que quand il y a du monde à la maison. Et la saison du saumon commence…      
    
  
  
  
  
  
  
  

  
  ","Policier"
"428","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           – Comment ! vous avez du pain blanc !Les deux Persans entraient dans le salon, le consul et sa femme, et c’était celle-ci qui s’extasiait devant la table couverte de sandwiches joliment arrangés.Or, il n’y avait pas une minute qu’on disait à Adil bey :– Il n’existe que trois consulats à Batum : le vôtre, celui de Perse et le nôtre. Mais les Persans sont infréquentables.C’était Mme Pendelli qui parlait ainsi, la femme du consul d’Italie, et celui-ci, affalé dans un fauteuil, fumait une mince cigarette à bout rose. Les deux femmes se rejoignirent en souriant au milieu du salon au moment précis où des sons, qui n’avaient été jusque-là qu’une rumeur vague dans la ville ensoleillée, s’amplifiaient et soudain, au coin de la rue, éclataient en fanfare.Alors tout le monde gagna la véranda pour regarder le cortège.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"429","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Au lieu de grogner en cherchant l’appareil à tâtons dans l’obscurité comme il en avait l’habitude quand le téléphone sonnait au milieu de la nuit, Maigret poussa un soupir de soulagement.Déjà il ne se souvenait plus nettement du rêve auquel il était arraché, mais il savait que c’était un rêve désagréable : il tentait d’expliquer à quelqu’un d’important, dont il ne voyait pas le visage et qui était très mécontent de lui, que ce n’était pas sa faute, qu’il fallait montrer de la patience à son égard, quelques jours de patience seulement, parce qu’il avait perdu l’habitude et qu’il se sentait mou, mal dans sa peau. Qu’on lui fasse confiance et ce ne serait pas long. Surtout, qu’on ne le regarde pas d’un air réprobateur ou ironique…     
    
  
  
  
  
  
  
  

  
  ","Policier"
"430","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Quand Maigret, avec un soupir de lassitude, écarta sa chaise du bureau auquel il était accoudé, il y avait exactement dix-sept heures que durait l’interrogatoire de Carl Andersen. On avait vu tour à tour, par les fenêtres sans rideaux, la foule des midinettes et des employés prendre d’assaut, à l’heure de midi, les crémeries de la place Saint-Michel, puis l’animation faiblir, la ruée de six heures vers les métros et les gares, la flânerie de l’apéritif… La Seine s’était enveloppée de buée. Un dernier remorqueur était passé, avec feux verts et rouges, traînant trois péniches. Dernier autobus. Dernier métro. Le cinéma dont on fermait les grilles après avoir rentré les panneaux-réclame… Et le poêle qui semblait ronfler plus fort dans le bureau de Maigret. Sur la table, il y avait des demis vides, des restes de sandwiches.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"431","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Maigret bâilla, poussa les papiers vers le bout du bureau. – Signez ça, les enfants, et vous pourrez aller vous coucher. Les « enfants » étaient probablement les trois gaillards les plus durs à cuire qui fussent passés par la P. J. depuis un an. L’un d’eux, celui qu’on appelait Dédé, avait l’aspect d’un gorille, et le plus fluet, qui avait un œil au beurre noir, aurait pu gagner sa vie comme lutteur forain. Janvier leur passait les papiers, une plume, et, maintenant qu’ils venaient enfin de lâcher le morceau, ils ne se donnaient plus la peine de discuter, ne lisaient même pas le procès-verbal de leur interrogatoire, et signaient d’un air dégoûté.L’horloge de marbre marquait trois heures et quelques minutes et la plupart des bureaux du Quai des Orfèvres étaient plongés dans l’obscurité. Depuis longtemps, on n’entendait plus d’autre bruit qu’un lointain klaxon ou les freins d’un taxi qui dérapait sur le pavé mouillé. Au moment de leur arrivée, la veille, les bureaux étaient déserts aussi, parce qu’il n’était pas neuf heures du matin et que le personnel n’était pas encore là. Il pleuvait déjà, de cette pluie fine et mélancolique qui tombait toujours.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"432","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Ambrose Ribbon est un célibataire affligé d'une manie étrange : il repère les erreurs et coquilles dans les romans qu'il achète et écrit aux auteurs des lettres furibondes. Il déteste particulièrement un livre intitulé Demogorgon. Mais le contenu de ce livre  notamment la présence d'une momie aux pouvoirs maléfiques - va peu à peu l'obséder et le plonger dans la terreur...Cette histoire donne le ton du présent recueil : elle montre la puissance que Ruth Rendell accorde aux pouvoirs de la fiction et de l'imaginaire et la subtilité du passage qu'elle ménage entre le réel, l'angoisse et le fantastique.Comment un homme peut en arriver à «négocier» avec une guérisseuse la vie de son épouse contre celle de sa petite-fille ; comment les habitants d'un village se liguent contre un nouvel arrivant au point de le menacer de mort... Telles sont quelques-unes des situations étranges auxquelles l'art de la romancière parvient à conférer une réalité saisissante  et oppressante.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"433","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Il y a des images qu'on enregistre inconsciemment, avec la minutie d'un appareil photographique, et il arrive que, plus tard, quand on les retrouve dans sa mémoire, on se creuse la tête pour savoir où on les a vues.Maigret ne se rendait plus compte, après tant d'années, qu'en arrivant, toujours un peu essoufflé, au sommet de l'escalier dur et poussiéreux de la P. J. il marquait un léger temps d'arrêt et que, machinalement, son regard allait vers la cage vitrée qui servait de salle d'attente et que certains appelaient l'aquarium, d'autres le Purgatoire. Peut-être en faisaient-ils tous autant et était-ce devenu une sorte de tic professionnel ?Même quand, comme ce matin-là, un soleil clair et léger, qui avait la gaieté du muguet, brillait sur Paris et faisait briller les pots roses des cheminées sur les toits, une lampe restait allumée toute la journée dans le Purgatoire, qui n'avait pas de fenêtre et ne recevait le jour que de l'immense corridor.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"434","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un jeune homme battu à mort retrouvé dans une ruelle sombre d’une petite ville du Yorkshire, et voilà l’inspecteur Banks plongé dans une affaire qui va l’entraîner dans les tréfonds sinistres de l’âme humaine…L’arrestation de trois jeunes Pakistanais, apparemment responsables d’une bagarre qui a mal tourné à la sortie d’un pub, attire à Banks les foudres de ses supérieurs, qui lui ôtent la responsabilité de l’enquête, et l’envoient se morfondre derrière son bureau. Mais lorsque le passé de la victime se dévoile peu à peu, révélant notamment son appartenance à un groupe néonazi, Banks décide de passer outre, à ses risques et périls…Après Un goût de brouillard et de cendres, Saison sèche et Froid comme la tombe, Le Sang à la racine est la quatrième enquête de l’inspecteur Banks.      
    
  
  
  
  
  
  
  

  
  ","Policier"
"435","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Tout à coup, entre deux petites gares dont il n'aurait pu dire le nom et dont il ne vit presque rien dans l'obscurité, sinon des lignes de pluie devant une grosse lampe et  des silhouettes humaines qui poussaient des chariots, Maigret se demanda ce qu'il faisait là. Peut-être s'était-il assoupi un moment dans le compartiment surchauffé ? Il ne devait pas avoir perdu entièrement conscience car il savait qu'il était dans un train ; il en entendait le bruit monotone ; il aurait juré qu'il avait continué à voir, de loin en loin, dans l'étendue obscure des champs, les fenêtres éclairées d'une ferme isolée. Tout cela, et l'odeur de suie qui se mélangeait à celle de ses vêtements mouillés, restait réel, et aussi un murmure régulier de voix dans un compartiment voisin, mais cela perdait en quelque sorte de son actualité, cela ne se situait plus très bien dans l'espace, ni surtout dans le temps.      
    
  
  
  
  
  
  
  

  
  ","Policier"
"436","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Pourquoi les Vikings ont-ils traversé les mers pour enlever Marion, l’ymagière qui sculpte des vierges de pierre au fond d’une abbaye de la côte normande ?Pourquoi les guerriers de la mer sont-ils terrifiés par cette jeune femme, au point de lui emprisonner les mains dans des gantelets d’acier ?C’est un univers gouverné par d’étranges superstitions qui attend Marion au-delà des glaciers. Là, elle doit veiller sur les divinités du clan au péril de sa vie, et se défier des intrigues que la jalousie fait naître autour d’elle. Car certains détestent cette « sorcière » venue de France, et multiplient les complots pour ruiner son crédit.Marion triomphera-t-elle des rites barbares du peuple des neiges, ou bien finira-t-elle par succomber aux dangereux secrets qu’elle a commis l’erreur de mettre au jour ?     
    
  
  
  
  
  
  
  

  
  ","Policier"
"437","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Gredel et Lena, les deux servantes si pareilles avec leurs cheveux ébouriffés et leur visage de poupée, dressaient les couverts sur six tables, les plus proches du comptoir, posaient sur la nappe à petits carreaux rouges les verres de couleur, à long pied, destinés au vin d’Alsace.Accoudée à la caisse, Mme Kellerchuchotait et son mari l’écoutait, debout, en se balançant un peu sur sa béquille. lIs employaient entre eux le patoisalsacien.« C’est bien entendu ?… Je lui parle ?… » disait Mme Keller, qui tenait par habitude un crayon à la main.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"438","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Quand, plus tard, Maigret penserait à cette enquête-là, ce serait toujours comme à quelque chose d'un peu anormal, s'associant dans son esprit à ces maladies qui ne se déclarent pas franchement, mais commencent par des malaises vagues, des pincements, des symptômes trop bénins pour qu'on accepte d'y prêter attention. II n'y eut, au début, ni plainte à la P.J., ni appel à Police Secours, ni dénonciation anonyme, mais, pour remonter aussi loin que possible, un coup de téléphone banal de Mme Maigret. La pendule de marbre noir, sur la cheminée du bureau, marquait midi moins vingt, il revoyait nettement l'angle des aiguilles sur le cadran. La fenêtre était large ouverte, car on était en juin, et, sous le chaud soleil, Paris avait pris son odeur d'été.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"439","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           ""- Vous étiez sur le seuil de votre établissement ?- Oui, mon commissaire.C'était inutile de le reprendre. Quatre ou cinq fois, Maigret avait essayé de lui faire dire « monsieur le commissaire ». Quelle importance cela avait-il ? Quelle importance avait tout ceci ?- Une voiture grise, de grand sport, s'est arrêtée un instant et un homme en est descendu, presque en voltige, c'est bien ce que vous avez déclaré ?- Oui, mon commissaire.- Pour entrer dans votre boîte, il a dû passer tout contre vous et il vous a même légèrement bousculé. Or, au-dessus de la porte, il existe une enseigne lumineuse au néon.- Elle est violette, mon commissaire.- Et alors ?- Alors rien.- C'est parce que votre enseigne est violette que vous êtes incapable de reconnaître l'individu qui, un instant plus tard, écartant la portière de velours, a vidé son revolver sur votre barman ? ""     
    
  
  
  
  
  
  
  

  
  ","Policier"
"440","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Clodagh a toujours eu le goût du risque. Au point d'escalader les pylônes électriques, fascinée qu'elle est par leur hauteur. Au point d'entraîner avec elle son petit ami. Jusqu'à l'accident... Hantée par ce souvenir, elle ne parvient pas à mener une existence normale. Etudiante à Londres, elle fait la connaissance de Silver, un jeune idéaliste qui, depuis son appartement, parcourt les toits de la ville, un espace hors d'atteinte du monde «d'en bas», celui des adultes et de leurs lois absurdes. S'y retrouve un groupe de jeunes marginaux soudés par l'amitié. Mais la peur, la violence et la trahison vont faire voler en éclats ce fragile équilibre...Un suspense psychologique d'une grande intensité, qui dépeint avec justesse les affres d'une jeunesse blessée, privée de repères.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"441","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           - Pardon, madame...Après des minutes de patients efforts, Maigret parvenait enfin à interrompre sa visiteuse...- Vous me dites à présent que votre fille vous empoisonne lentement...- C'est la vérité...- Tout à l'heure, vous m'avez affirmé avec non moins de force que c'était votre beau-fils qui s'arrangeait pour croiser la femme de chambre dans les couloirs et pour verser du poison soit dans votre café, soit dans une de vos nombreuses tisanes...- C'est la vérité...- Néanmoins... - il consulta ou feignit de consulter les notes qu'il avait prises au cours de l'entretien, lequel durait depuis plus d'une heure - vous m'avez appris en commençant que votre fille et son mari se haïssent...- C'est toujours la vérité, monsieur le commissaire.- Et ils sont d'accord pour vous supprimer ?- Mais non ! Justement... Ils essayent de m'empoisonner séparément, comprenez-vous ?...- Et votre nièce Rita ?- Séparément aussi...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"442","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Dans le flot de voyageurs qui coulait par saccades vers la sortie, elle était la seule à ne pas se presser. Son sac de voyage à la main, la tête dressée sous le voile de deuil, elle attendit son tour de tendre son billet à l'employé, puis elle fit quelques pas.Quand elle avait pris le train, à Bruxelles, il était six heures du matin et l'obscurité était lourde de pluie glacée. Le compartiment de troisième classe était mouillé lui aussi, plancher mouillé sous les pieds boueux, cloisons mouillées par une buée visqueuse, vitres mouillées, dedans et dehors. Des gens aux vêtements mouillés sommeillaient.A huit heures, juste à l'arrivée à Hasselt, on éteignit les lampes du convoi et celles de la gare. Dans les salles d'attente, les parapluies perdaient des rigoles d'eau fluide qui sentait la soie détrempée. Autour des poêles, des gens se séchaient et ils étaient presque en noir, comme Edmée. Etait-ce un hasard ? Le remarquait-elle parce qu'elle était en grand deuil ?     
    
  
  
  
  
  
  
  

  
  ","Policier"
"443","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           St Anselm, un collège de théologie fondé au xixe siècle et situé sur un promontoire isolé et venteux de la côte sud-est de l'Angleterre, accueille une vingtaine d'étudiants qui se destinent à la prêtrise anglicane. Lorsque l'un d'eux, Ronald Treeves, est découvert mort au pied d'une falaise, enseveli sous une coulée de sable, son richissime père adoptif, Sir Alred Treeves, demande à New Scotland Yard de réexaminer le verdict de « mort accidentelle » énoncé à l'issue de l'enquête. Le commandant Dalgliesh, qui a lui-même fréquenté le collège au cours de son enfance, accepte de venir passer un week-end sur les lieux pour ce qu'il croit devoir n'être qu'une vérification de routine. En réalité, il va se trouver confronté à l'une des plus sordides affaires de sa carrière. Car d'autres visiteurs sont attendus ce même week-end au collège, et tous n'en ressortiront pas vivants.P.D. James a trouvé avec ce petit collège de théologie un cadre idéal pour un roman policier, un monde presque clos où fermentent les passions. Outre les quatre ecclésiastiques qui dirigent l'établissement et assurent les principaux cours, outre la vingtaine d'étudiants et l'infirmière Margaret Munroe, il y a Gregory, le professeur de grec excentrique, Emma, la très belle professeur de poésie, Eric, le factotum qui élève des cochons et qui reçoit tous les quinze jours dans son cottage sa demi-soeur incestueuse... Tout est en place pour tisser une intrigue complexe dont les lectrices et lecteurs suivront les entrelacs avec une délicieuse angoisse.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"444","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Quand une cloche, quelque part, sonna deux coups, le prisonnier était assis sur son lit et deux grandes mains noueuses étreignaient ses genoux repliés.L'espace d'une minute peut-être il resta immobile, comme en suspens, puis soudain, avec un soupir, il étendit ses membres, se dressa dans la cellule, énorme, dégingandé, la tête trop grosse, les bras trop longs, la poitrine creuse.Son visage n'exprimait rien, sinon l'hébétude, ou encore une indifférence inhumaine. Et pourtant, avant de se diriger vers la porte au judas fermé, il tendit le poing dans la direction d'un des murs.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"445","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Des faits le plus minutieusement reconstitués, il ne dégageait rien, sinon que la découverte des deux charretiers de Dizy était pour ainsi dire impossible.Le dimanche - c'était le 4 avril -, la pluie s'était mise à tomber à verse dès trois heures de l'après-midi.A ce moment, il y avait dans le port, au-dessus de l'écluse 14, qui fait la jonction entre la Marne et le canal latéral, deux péniches à moteur avalantes, un bateau de déchargement et une vidange.Un peu avant sept heures, alors que commençait le crépuscule, un bateau-citerne, I'Eco-III, s'était annoncé et avait pénétré dans le sas.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"446","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Que c'est le meilleur petit-gars du pays et que sa maman, qui n'a que lui, est capable d'en mourir. J'ai la certitude, comme tout le monde ici, qu'il est innocent. Mais les marins à qui j'en ai parlé prétendent qu'il sera condamné parce que les tribunaux civils n'ont jamais rien compris` aux choses de la mer... « Fais tout ce que tu pourras, comme si c'était pour toi-même... J'ai appris par les journaux que tu es devenu une haute personnalité de la Police judiciaire... »C'était un matin de juin ; Mme Maigret, dans l'appartement du boulevard Richard-Lenoir, dont toutes les fenêtres étaient ouvertes, achevait de bourrer de grandes malles d'osier, et Maigret, sans faux coI, lisait à mi-voix.« De qui est-ce ?- Jorissen... Nous avons été à l'école ensemble... Il est devenu instituteur à Quimper... Dis donc, tu tiens beaucoup à ce que nous passions nos huit jours de vacances en Alsace ?...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"447","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Avait-il une seule raison grave de s'inquiéter ? Non. Il ne s'était rien passé d'anormaI. Aucune menace ne pesait sur lui. C'était ridicule de perdre son sang-froid et il le savait si bien qu'ici encore, au milieu de la fête, il essayait de réagir.D'ailleurs, ce n'était pas de l'inquiétude à proprement parler et il aurait été incapable de dire à quel moment l'avait pris cette angoisse, ce malaise faits d'un déséquilibre imperceptible.Pas au moment de quitter l'Europe, en tout cas. Au contraire, Joseph Timar était parti bravement, rouge d'enthousiasme.Lors du débarquement à Libreville, du premier contact avec le Gabon ? Le navire s'était arrêté en rade, si loin qu'on ne voyait de la terre qu'une ligne blanche, le sable, surmontée de la ligne sombre de la forêt. Il y avait de grandes houles grises qui soulevaient la vedette et l'envoyaient heurter la coque du paquebot.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"448","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Enfermé dans une cage de fer, dans les oubliettes d’une abbaye, un moine dément raconte que le pèlerinage dont il avait la charge s’est terminé en enfer. Le diable, affirme-t-il, a emporté tous ceux qui l’accompagnaient.Que se passe-t-il en réalité dans les montagnes où serpente l’interminable route menant aux reliques de saint Gaudémon, martyr jadis supplicié par Caligula, l’empereur fou ? Une chose est sûre, beaucoup de gens disparaissent et les sommets semblent habités par des créatures de légende qui ont fait des pèlerins leur gibier quotidien.Quel secret, quel complot hérétique tente-t-on de dissimuler sous le masque de la superstition ?Marion, la jeune tailleuse d’ex-voto, sera-t-elle plus chanceuse que ceux qui l’ont précédée sur les chemins du mystère... ou succombera-t-elle, à son tour, aux sortilèges du pèlerinage maudit ?      
    
  
  
  
  
  
  
  

  
  ","Policier"
"449","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           L'affaire, au départ, semblait banale. Adrien Josset avait connu une belle réussite sociale. Il avait une jeune maîtresse. Il n'en fallait pas plus pour faire de lui, après l'assassinat de son épouse, le suspect numéro un... D'autres éléments, surgissant au fil de l'enquête, allaient non seulement accroître les soupçons, mais en outre le rendre odieux à l'opinion publique. Et aux jurés.Des années plus tard, Maigret raconte à son ami, le Dr Pardon, cet épisode qui continue à le troubler. Jamais il n'y a eu de preuves, ni d'aveux. Et jamais il n'est parvenu à se convaincre de la culpabilité de Josset...Il n'y a pas que des triomphes dans la carrière du commissaire Maigret. Des doutes, aussi. Mais qu'y peut-on ? Certaines existences et certains drames gardent définitivement leur secret.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"450","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           New York. Gloria, une fillette, naïvement confiée par les siens à un visiteur occasionnel, disparaît. Une lettre, un peu plus tard, leur détaillera sa fin abominable. Au même moment, on découvre un jeune prostitué égorgé, amputé de ses doigts et de ses parties génitales. Cependant que le jeune Albert, déficient mental léger, fait une étrange rencontre au cours d'une promenade, et disparaît à son tour... Au croisement de ces faits divers : Nichols, archiviste, père de famille, prototype du citoyen ordinaire. Nichols, qui va entamer avec Stan Levine, le flic lancé à sa poursuite, un duel que l'auteur de La Mémoire du bourreau mène implacablement jusqu'au bout de l'horreur.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"451","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Désemparé à la mort de sa femme, sans emploi et à bout de ressources, François Lecoin va céder à la tentation du chantage. Un chantage qu'il a l'occasion d'exercer contre son propre frère, le brillant avocat en quête d'une carrière politique. Ainsi s'ouvre pour lui une nouvelle vie, quitte à exercer le pire des métiers : celui qui fait commerce du scandale, de la calomnie et de la diffamation. Jusqu'au moment où ses manoeuvres se retourneront contre lui... C'est l'histoire d'une déchéance morale que nous raconte Georges Simenon dans ce sombre roman, centré sur quatre journées décisives dans la vie de François Lecoin - personnage peu reluisant dont le titre nous rappelle néanmoins ce qu'il est d'abord, et peut-être avant tout : un pauvre homme.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"452","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Vendredi 7 novembre. Concarneau est désert. L'horloge lumineuse de la vieille ville, qu'on aperçoit au-dessus des remparts, marque onze heures moins cinq.C'est le plein de la marée et une tempête du sud-ouest fait s'entrechoquer les barques dans le port. Le vent s'engouffre dans les rues, où l'on voit parfois des bouts de papier filer à toute allure au ras du sol.Quai de l'Aiguillon, il n'y a pas une lumière. Tout est fermé. Tout le monde dort. Seules les trois fenêtres de l'hôtel de l'Amiral, à l'angle de la place et du quai, sont encore éclairées…      
    
  
  
  
  
  
  
  

  
  ","Policier"
"453","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un grattement timide à la porte ; le bruit d'un objet posé sur le plancher ; une voix furtive : « Il est cinq heures et demie ! Le premier coup de la messe vient de sonner… »Maigret fit grincer le sommier du lit en se soulevant sur les coudes et tandis qu'il regardait avec étonnement la lucarne percée dans le toit en pente, la voix reprit : « Est-ce que vous communiez ? »Maintenant, le commissaire Maigret était debout, les pieds nus sur le plancher glacial. lI marcha vers la porte qui fermait à I'aide d'une ficelle enroulée à deux clous. lI y eut des pas qui fuyaient, et, quand il fut dans le couloir, il eut juste le temps d'apercevoir une silhouette de femme en camisole et en jupon blanc. Alors il ramassa le broc d'eau chaude que Marie Tatin lui avait apporté, ferma sa porte, chercha un bout de miroir devant lequel se raser.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"454","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Le commissaire Maigret, de la 1re Brigade mobile, leva la tête, eut l’impressionque le ronflement du poêle de fonte planté au milieu de son bureau et relié au plafond par un gros tuyau noir faiblissait. II repoussa le télégramme, se leva pesamment, régla la clef et jeta trois pelletées de charbon dans le foyer.Après quoi, debout, le dos au feu, il bourra une pipe, tirailla son faux col, qui, quoique très bas, le gênait. lI regarda sa montre, qui marquait quatre heures. Son veston pendait à un crochet planté derrière la porte. Il évolua lentement vers son bureau, relut le télégramme et traduisit à mi-voix : «Commission internationale de Police criminelle à Sûreté générale, Paris : Police Cracovie signale passage et départ pour Brême de Pietr le Letton.»     
    
  
  
  
  
  
  
  

  
  ","Policier"
"455","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           La concierge toussota avant de frapper, articula en regardant le catalogue de la Belle-Jardinière qu'elle tenait à la main : « C'est une lettre pour vous, monsieur Hire. »Et elle serra son châle sur sa poitrine. On bougea derrière la porte brune. C'était tantôt à gauche, tantôt à droite, tantôt des pas, tantôt un froissement mou de tissu ou un heurt de faïences, et les yeux gris de la concierge semblaient, à travers le panneau, suivre à la piste le bruit invisible. Celui-ci se rapprocha enfin. La cIef tourna. Un rectangIe de lumière apparut, une tapisserie à fleurs jaunes, le marbre d'un lavabo. Un homme tendit la main, mais la concierge ne le vit pas, ou le vit mal, en tout cas n'y prit garde parce que son regard fureteur s'était accroché à un autre objet : une serviette imbibée de sang dont le rouge sombre tranchait sur le froid du marbre...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"456","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           L'un après l'autre, les morceaux d'un cadavre, découverts par des mariniers, sortent des eaux du canal Saint-Martin, au-dessus de l'écluse des Récollets. Seule la tête demeure introuvable. C'est dans un bistro voisin, sur le quai de Valmy, que Maigret va entreprendre de humer les mystères du quartier. Le patron du café, Omer Callas, est absent : au dire de sa femme Aline, il s'approvisionne en vins dans la région de Poitiers. Le policier a tôt fait de repérer les amants - l'un régulier, l'autre occasionnel - de cette femme évasive et sèche, adonnée à la boisson. Peu à peu l'étau se resserre autour d'elle. Mais quel intérêt pouvait-elle avoir à faire disparaître un mari aussi peu gênant ? La vérité surgira, étonnante, liée à ces paradoxes du coeur humain, à ces énigmes de la personnalité et du destin que Georges Simenon excelle à débusquer dans les existences les plus ordinaires.     
    
  
  
  
  
  
  
  

  
  ","Policier"
